# Time (s),Altitude (ft),Vertical velocity (m/s),Vertical acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Latitude (° N),Longitude (° E),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Air temperature (°F),Air pressure (mbar)
17.789,126.936,-69.765,-6.76,-17.73,0.004,28.61,-80.6,0,0.031,-0,58.547,1008.712
17.799,124.646,-69.832,-6.754,-17.798,0.003,28.61,-80.6,0,0.032,-0,58.555,1008.794
17.809,122.354,-69.9,-6.748,-17.867,0.003,28.61,-80.6,0,0.032,-0,58.564,1008.876
17.819,120.06,-69.967,-6.741,-17.935,0.003,28.61,-80.6,0,-0.032,-0,58.572,1008.958
17.829,117.763,-70.034,-6.733,-18.003,0.003,28.61,-80.6,0,-0.032,-0,58.58,1009.04
17.839,115.464,-70.102,-6.724,-18.072,0.003,28.61,-80.6,0,-0.031,-0,58.588,1009.122
17.849,113.163,-70.169,-6.714,-18.14,0.003,28.61,-80.6,0,-0.03,-0,58.596,1009.205
17.859,110.86,-70.236,-6.705,-18.209,0.003,28.61,-80.6,0,-0.029,-0,58.605,1009.287
17.869,108.555,-70.303,-6.695,-18.278,0.003,28.61,-80.6,0,-0.028,-0,58.613,1009.369
17.879,106.247,-70.37,-6.685,-18.346,0.003,28.61,-80.6,0,-0.026,-0,58.621,1009.452
17.889,103.937,-70.437,-6.675,-18.416,0.003,28.61,-80.6,0,-0.024,-0,58.629,1009.534
17.899,101.625,-70.503,-6.665,-18.485,0.003,28.61,-80.6,0,-0.022,-0,58.638,1009.617
17.909,99.311,-70.57,-6.655,-18.555,0.003,28.61,-80.6,0,-0.02,-0,58.646,1009.7
17.919,96.995,-70.636,-6.645,-18.625,0.003,28.61,-80.6,0,-0.017,-0,58.654,1009.783
17.929,94.676,-70.703,-6.636,-18.695,0.003,28.61,-80.6,0,-0.015,-0,58.662,1009.866
17.939,92.355,-70.769,-6.627,-18.766,0.003,28.61,-80.6,0,-0.012,-0,58.671,1009.948
17.949,90.032,-70.835,-6.618,-18.836,0.003,28.61,-80.6,0,-0.009,-0,58.679,1010.032
17.959,87.707,-70.902,-6.608,-18.908,0.003,28.61,-80.6,0,-0.007,-0,58.687,1010.115
17.969,85.38,-70.968,-6.599,-18.979,0.003,28.61,-80.6,0,-0.004,-0,58.696,1010.198
17.979,83.051,-71.034,-6.591,-19.052,0.003,28.61,-80.6,0,-0.001,-0,58.704,1010.281
17.989,80.719,-71.099,-6.583,-19.124,0.003,28.61,-80.6,0,0.002,-0,58.712,1010.364
17.999,78.385,-71.165,-6.577,-19.197,0.003,28.61,-80.6,0,0.006,-0,58.72,1010.448
18.009,76.05,-71.231,-6.573,-19.27,0.003,28.61,-80.6,0,0.009,-0,58.729,1010.531
18.019,73.711,-71.297,-6.569,-19.344,0.003,28.61,-80.6,0,0.012,-0,58.737,1010.615
18.029,71.371,-71.362,-6.567,-19.418,0.003,28.61,-80.6,0,0.015,-0,58.745,1010.699
18.039,69.029,-71.428,-6.565,-19.492,0.003,28.61,-80.6,0,0.018,-0,58.754,1010.782
18.049,66.684,-71.494,-6.564,-19.567,0.003,28.61,-80.6,0,0.021,-0,58.762,1010.866
18.059,64.338,-71.559,-6.564,-19.642,0.003,28.61,-80.6,0,0.023,-0,58.771,1010.95
18.069,61.989,-71.625,-6.564,-19.718,0.003,28.61,-80.6,0,0.025,-0,58.779,1011.034
18.079,59.638,-71.691,-6.563,-19.794,0.003,28.61,-80.6,0,0.027,-0,58.787,1011.118
18.089,57.285,-71.756,-6.562,-19.87,0.003,28.61,-80.6,0,0.029,-0,58.796,1011.202
18.099,54.93,-71.822,-6.561,-19.946,0.003,28.61,-80.6,0,0.03,-0,58.804,1011.286
18.109,52.572,-71.887,-6.558,-20.022,0.003,28.61,-80.6,0,0.031,-0,58.813,1011.371
18.119,50.212,-71.953,-6.554,-20.098,0.003,28.61,-80.6,0,0.031,-0,58.821,1011.455
18.129,47.851,-72.018,-6.55,-20.175,0.002,28.61,-80.6,0,0.031,-0,58.829,1011.539
18.139,45.487,-72.084,-6.545,-20.251,0.002,28.61,-80.6,0,-0.031,-0,58.838,1011.624
18.149,43.121,-72.149,-6.539,-20.327,0.002,28.61,-80.6,0,-0.031,-0,58.846,1011.709
18.159,40.753,-72.215,-6.533,-20.404,0.002,28.61,-80.6,0,-0.031,-0,58.855,1011.793
18.169,38.382,-72.28,-6.525,-20.48,0.002,28.61,-80.6,0,-0.03,-0,58.863,1011.878
18.179,36.01,-72.345,-6.517,-20.556,0.002,28.61,-80.6,0,-0.029,-0,58.872,1011.963
18.189,33.635,-72.41,-6.509,-20.632,0.002,28.61,-80.6,0,-0.027,-0,58.88,1012.048
18.199,31.259,-72.475,-6.5,-20.707,0.002,28.61,-80.6,0,-0.025,-0,58.889,1012.133
18.209,28.88,-72.54,-6.492,-20.783,0.002,28.61,-80.6,0,-0.024,-0,58.897,1012.218
18.219,26.499,-72.605,-6.484,-20.858,0.002,28.61,-80.6,0,-0.022,-0,58.906,1012.303
18.229,24.116,-72.67,-6.476,-20.933,0.002,28.61,-80.6,0,-0.019,-0,58.914,1012.388
18.239,21.73,-72.735,-6.468,-21.007,0.002,28.61,-80.6,0,-0.017,-0,58.923,1012.473
18.249,19.343,-72.799,-6.46,-21.081,0.002,28.61,-80.6,0,-0.015,-0,58.931,1012.559
18.259,16.953,-72.864,-6.452,-21.155,0.002,28.61,-80.6,0,-0.013,-0,58.94,1012.644
18.269,14.562,-72.928,-6.444,-21.229,0.002,28.61,-80.6,0,-0.01,-0,58.948,1012.729
18.279,12.168,-72.993,-6.437,-21.302,0.002,28.61,-80.6,0,-0.008,-0,58.957,1012.815
18.289,9.772,-73.057,-6.43,-21.375,0.002,28.61,-80.6,0,-0.005,-0,58.965,1012.901
18.299,7.374,-73.121,-6.423,-21.448,0.002,28.61,-80.6,0,-0.003,-0,58.974,1012.986
18.309,4.974,-73.186,-6.417,-21.52,0.002,28.61,-80.6,0,-0,-0,58.982,1013.072
18.319,2.572,-73.25,-6.412,-21.592,0.002,28.61,-80.6,0,0.002,-0,58.991,1013.158
18.329,0.168,-73.314,-6.407,-21.664,0.002,28.61,-80.6,0,0.005,-0,58.999,1013.244
18.339,-2.238,-73.378,-6.402,-21.735,0.002,28.61,-80.6,0,0.007,-0,59,1013.25
