State - Time (s),State - Flight Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),State - Apogee Est (m),State - Time to Apogee (s),State - Off-Vert Angle (deg),State - Time in Stage (s),MS5611 - Pres (hPa),MS5611 - Temp (C),MS5611 - Alt ASL (m),MAX-M10S - Lat (deg),MAX-M10S - Lon (deg),MAX-M10S - Alt (m),MAX-M10S - vN (m/s),MAX-M10S - vE (m/s),MAX-M10S - vD (m/s),MAX-M10S - Fix Quality,MAX-M10S - Time of Day,BMI088 - Acc X (m/s^2),BMI088 - Acc Y (m/s^2),BMI088 - Acc Z (m/s^2),BMI088 - Gyro X (rad/s),BMI088 - Gyro Y (rad/s),BMI088 - Gyro Z (rad/s),MotorDriver - Motor Position,MotorDriver - Motor Angle,MotorDriver - Motor Velocity,MotorDriver - Battery Voltage,Bat Voltage - Voltage (V)
1860.309,0,39.103,-75.869,0.842,0.344,0.113,0.177,0.474,0.088,0.033,0.000,0.000,178.058,1860.329,1014.270,32.170,-8.484,39.0824006,-75.8755222,-16.342,-0.001,0.025,-0.032,31,13:21:35,-9.848,0.194,0.330,-0.066,-0.055,0.070,0.001,0.0,-0.010,21.861,3.943
1860.579,0,39.105,-75.869,0.776,0.361,0.097,0.109,0.278,0.009,0.095,0.000,0.000,178.324,1860.598,1014.280,32.180,-8.567,39.0824003,-75.8755221,-16.319,-0.024,0.062,0.002,31,13:21:36,-9.905,0.230,0.172,-0.081,-0.053,0.045,0.001,0.0,0.011,21.866,3.949
1860.852,0,39.106,-75.871,0.771,0.371,0.062,0.097,0.431,0.005,0.108,0.000,0.000,178.303,1860.873,1014.270,32.170,-8.484,39.0824001,-75.8755221,-16.301,0.039,0.004,0.042,31,13:21:36,-9.920,0.237,0.323,0.026,0.083,-0.089,0.001,0.0,0.023,21.857,3.931
1861.123,0,39.105,-75.872,0.846,0.359,0.050,0.158,0.182,-0.025,0.096,0.000,0.000,178.769,1861.143,1014.250,32.170,-8.317,39.0823999,-75.8755221,-16.272,-0.034,0.008,-0.034,31,13:21:36,-9.905,0.144,0.151,-0.045,-0.034,0.006,0.001,0.0,-0.023,21.875,3.949
1861.398,0,39.105,-75.873,0.869,0.336,0.036,0.149,0.210,-0.018,0.053,0.000,0.000,179.023,1861.418,1014.260,32.170,-8.401,39.0823998,-75.8755222,-16.254,0.025,-0.012,-0.047,31,13:21:37,-9.862,0.115,0.230,0.034,-0.004,-0.104,0.001,0.0,0.016,21.866,3.949
1861.669,0,39.103,-75.873,0.739,0.314,0.051,0.018,0.223,0.125,0.140,0.000,0.000,178.827,1861.689,1014.300,32.170,-8.733,39.0823998,-75.8755223,-16.231,0.037,-0.005,-0.029,31,13:21:37,-9.948,0.201,0.237,-0.083,0.072,0.026,0.001,0.0,-0.043,21.875,3.949
1861.944,0,39.102,-75.870,0.799,0.297,0.097,0.084,0.247,0.244,0.043,0.000,0.000,178.047,1861.963,1014.280,32.170,-8.567,39.0823996,-75.8755223,-16.190,-0.003,-0.004,-0.044,31,13:21:37,-9.855,0.172,0.215,-0.004,0.043,0.043,0.001,0.0,-0.019,21.855,3.960
1862.213,0,39.100,-75.868,0.746,0.273,0.128,0.036,0.021,0.200,0.080,0.000,0.000,178.261,1862.233,1014.290,32.170,-8.650,39.0823995,-75.8755224,-16.165,0.013,-0.034,-0.008,31,13:21:37,-9.891,0.158,0.022,0.011,-0.002,0.089,0.001,0.0,-0.029,21.861,3.949
1862.483,0,39.099,-75.866,0.850,0.266,0.157,0.157,0.209,0.162,0.166,0.000,0.000,178.321,1862.503,1014.280,32.170,-8.567,39.0823995,-75.8755226,-16.147,0.036,0.010,0.117,31,13:21:38,-9.977,0.144,0.187,-0.049,-0.013,0.006,0.001,0.0,-0.025,21.880,3.960
1862.758,0,39.098,-75.864,0.798,0.237,0.182,0.087,0.184,0.258,0.031,0.000,0.000,178.470,1862.778,1014.290,32.170,-8.650,39.0823994,-75.8755228,-16.146,-0.022,0.002,-0.038,31,13:21:38,-9.841,0.259,0.187,0.072,0.066,-0.030,0.001,0.0,-0.004,21.843,3.949
1863.027,0,39.097,-75.864,0.822,0.240,0.176,0.122,0.313,0.041,0.087,0.000,0.000,178.547,1863.047,1014.260,32.170,-8.401,39.0823993,-75.8755230,-16.132,0.032,-0.025,-0.041,31,13:21:38,-9.898,0.129,0.259,-0.015,0.049,-0.079,0.001,0.0,-0.003,21.855,3.960
1863.301,0,39.098,-75.864,0.697,0.256,0.177,-0.008,0.362,0.233,-0.002,0.000,0.000,177.995,1863.321,1014.300,32.170,-8.733,39.0823992,-75.8755232,-16.141,-0.005,0.015,0.005,31,13:21:38,-9.812,0.215,0.266,-0.083,-0.023,-0.040,0.001,0.0,-0.041,21.898,3.949
1863.572,0,39.100,-75.864,0.871,0.277,0.193,0.184,0.293,0.290,0.120,0.000,0.000,177.801,1863.591,1014.250,32.170,-8.317,39.0823992,-75.8755233,-16.148,-0.026,0.013,0.046,30,13:21:39,-9.934,0.201,0.215,-0.011,0.047,-0.092,0.001,0.0,-0.025,21.861,3.943
1863.845,0,39.101,-75.863,0.735,0.278,0.199,0.042,0.079,0.283,0.131,0.000,0.000,178.460,1863.865,1014.290,32.160,-8.650,39.0823991,-75.8755235,-16.165,0.007,-0.002,-0.023,31,13:21:39,-9.941,0.244,0.136,0.087,-0.013,-0.107,0.001,0.0,-0.009,21.859,3.949
1864.117,0,39.098,-75.861,0.820,0.242,0.241,0.116,0.073,0.261,0.116,0.000,0.000,178.000,1864.136,1014.280,32.170,-8.567,39.0823991,-75.8755236,-16.178,0.001,-0.008,-0.007,31,13:21:39,-9.927,0.108,0.208,-0.051,-0.053,0.113,0.001,0.0,0.038,21.868,3.960
1864.388,0,39.095,-75.860,0.698,0.184,0.258,0.002,-0.057,0.300,0.051,0.000,0.000,178.223,1864.408,1014.270,32.170,-8.484,39.0823991,-75.8755237,-16.183,-0.009,0.027,0.020,31,13:21:39,-9.862,0.194,0.201,0.119,-0.023,-0.026,0.001,0.0,-0.029,21.884,3.954
1864.663,0,39.092,-75.859,0.623,0.145,0.245,-0.060,-0.003,0.059,0.061,0.000,0.000,179.045,1864.683,1014.300,32.160,-8.733,39.0823991,-75.8755241,-16.178,-0.026,0.035,-0.013,31,13:21:40,-9.869,0.086,0.180,0.047,0.096,0.026,0.001,0.0,0.016,21.873,3.954
1864.939,0,39.091,-75.860,0.738,0.125,0.233,0.099,0.111,0.029,0.227,0.000,0.000,179.297,1864.958,1014.270,32.160,-8.484,39.0823991,-75.8755243,-16.192,0.001,-0.040,-0.084,31,13:21:40,-10.034,0.101,0.251,-0.160,0.055,0.162,0.001,0.0,0.012,21.857,3.949
1865.207,0,39.090,-75.862,0.758,0.104,0.208,0.125,-0.134,0.201,0.110,0.000,0.000,179.086,1865.227,1014.270,32.170,-8.484,39.0823991,-75.8755244,-16.200,0.034,-0.036,0.034,31,13:21:40,-9.920,0.251,0.108,0.126,-0.100,0.036,0.001,0.0,0.013,21.855,3.949
1865.475,0,39.087,-75.863,0.950,0.073,0.210,0.258,-0.077,0.279,0.083,0.000,0.000,178.880,1865.495,1014.240,32.170,-8.234,39.0823991,-75.8755245,-16.208,0.003,0.012,0.032,31,13:21:41,-9.891,0.294,0.194,-0.026,-0.136,-0.017,0.001,0.0,0.040,21.857,3.949
1865.749,0,39.086,-75.862,0.794,0.048,0.205,0.076,-0.029,0.260,0.166,0.000,0.000,179.008,1865.769,1014.270,32.160,-8.484,39.0823991,-75.8755247,-16.212,-0.082,0.012,-0.080,31,13:21:41,-9.970,0.330,0.294,0.023,-0.019,0.021,0.001,0.0,-0.008,21.852,3.960
1866.019,0,39.084,-75.863,0.708,0.006,0.201,0.013,-0.229,0.228,0.173,0.000,0.000,178.605,1866.039,1014.300,32.170,-8.733,39.0823990,-75.8755247,-16.225,-0.002,0.022,-0.003,31,13:21:41,-9.984,0.259,0.136,0.004,-0.030,0.032,0.001,0.0,-0.004,21.866,3.949
1866.293,0,39.080,-75.863,0.852,-0.050,0.196,0.157,-0.099,0.215,0.091,0.000,0.000,178.052,1866.313,1014.260,32.160,-8.401,39.0823989,-75.8755247,-16.230,0.000,0.015,-0.034,31,13:21:41,-9.898,0.151,0.309,-0.015,0.043,0.019,0.001,0.0,0.058,21.855,3.960
1866.563,0,39.078,-75.863,0.697,-0.075,0.202,0.011,-0.219,0.303,0.123,0.000,0.000,178.355,1866.582,1014.300,32.160,-8.733,39.0823989,-75.8755248,-16.236,-0.032,-0.016,-0.074,31,13:21:42,-9.934,0.294,0.172,0.043,-0.032,0.162,0.001,0.0,0.022,21.850,3.954
1866.838,0,39.077,-75.862,0.702,-0.085,0.206,0.028,-0.189,0.179,0.039,0.000,0.000,178.032,1866.858,1014.300,32.160,-8.733,39.0823990,-75.8755250,-16.259,0.004,-0.034,-0.051,31,13:21:42,-9.848,0.151,0.251,-0.045,-0.096,-0.017,0.001,0.0,-0.023,21.843,3.943
1867.107,0,39.076,-75.863,0.814,-0.118,0.207,0.146,-0.189,0.305,0.004,0.000,0.000,178.132,1867.126,1014.260,32.160,-8.401,39.0823990,-75.8755251,-16.275,-0.004,0.008,0.023,31,13:21:42,-9.812,0.309,0.266,0.000,0.019,-0.015,0.001,0.0,0.005,21.864,3.954
1867.382,0,39.074,-75.863,0.757,-0.142,0.199,0.112,-0.247,0.213,0.016,0.000,0.000,178.469,1867.403,1014.280,32.160,-8.567,39.0823990,-75.8755254,-16.298,-0.028,0.060,0.012,31,13:21:43,-9.826,0.280,0.172,0.053,-0.047,-0.038,0.001,0.0,-0.001,21.850,3.943
1867.649,0,39.073,-75.864,0.653,-0.159,0.189,0.009,-0.205,0.153,0.102,0.000,0.000,178.537,1867.673,1014.300,32.170,-8.733,39.0823991,-75.8755255,-16.310,-0.035,0.021,-0.047,31,13:21:43,-9.912,0.180,0.165,0.023,-0.002,-0.045,0.001,0.0,0.031,21.846,3.949
1867.923,0,39.072,-75.864,0.881,-0.158,0.180,0.233,-0.025,0.015,0.099,0.000,0.000,179.083,1867.943,1014.270,32.160,-8.484,39.0823991,-75.8755255,-16.329,0.002,0.007,-0.016,31,13:21:43,-9.905,0.101,0.273,-0.043,0.102,0.109,0.001,0.0,0.007,21.857,3.943
1868.174,0,39.073,-75.865,0.849,-0.149,0.160,0.171,-0.106,0.036,0.163,0.000,0.000,178.911,1868.193,1014.260,32.150,-8.401,39.0823992,-75.8755258,-16.364,0.031,-0.014,-0.036,31,13:21:43,-9.970,0.144,0.244,-0.011,-0.053,0.036,0.001,0.0,0.016,21.859,3.960
1868.445,0,39.073,-75.866,0.736,-0.143,0.137,0.056,-0.146,-0.027,0.113,0.000,0.000,178.486,1868.464,1014.270,32.160,-8.484,39.0823993,-75.8755259,-16.388,0.013,-0.004,-0.058,31,13:21:44,-9.920,0.115,0.287,-0.011,-0.053,0.011,0.001,0.0,-0.030,21.861,3.954
1868.717,0,39.071,-75.868,0.955,-0.192,0.126,0.244,-0.362,0.217,0.078,0.000,0.000,178.072,1868.737,1014.250,32.160,-8.317,39.0823994,-75.8755262,-16.409,0.012,-0.006,0.000,31,13:21:44,-9.891,0.316,0.151,-0.011,-0.045,-0.009,0.001,0.0,-0.029,21.839,3.954
1868.970,0,39.069,-75.866,0.864,-0.213,0.148,0.150,-0.318,0.272,0.072,0.000,0.000,177.761,1868.989,1014.240,32.150,-8.234,39.0823995,-75.8755264,-16.443,0.024,-0.080,-0.064,31,13:21:44,-9.884,0.294,0.223,0.011,-0.079,-0.047,0.001,0.0,-0.012,21.864,3.943
1869.245,0,39.067,-75.866,0.828,-0.249,0.143,0.104,-0.407,0.119,0.089,0.000,0.000,177.510,1869.265,1014.250,32.150,-8.317,39.0823995,-75.8755265,-16.462,-0.026,0.010,0.008,31,13:21:44,-9.905,0.158,0.172,-0.072,0.023,-0.053,0.001,0.0,0.000,21.859,3.949
